evt1; evt2; station; channel; dtP; dtS; dtPerr; dtSerr
event_003; event_013; STA09; HHZ; -5456842.369549274; -5456842.5630066395; 0.0; 0.0
event_003; event_013; STA10; HHZ; -5456842.204518199; -5456842.277172685; 0.0; 0.0
event_003; event_013; STA11; HHZ; -5456841.876338601; -5456841.708765626; 0.0; 0.0
event_003; event_013; STA12; HHZ; -5456842.332859397; -5456842.4994597435; 0.0; 0.0
event_003; event_013; STA13; HHZ; -5456842.209460735; -5456842.285733342; 0.0; 0.0
event_003; event_013; STA14; HHZ; -5456841.860192299; -5456841.6808001995; 0.0; 0.0
event_003; event_014; STA00; HHZ; -6002526.507861495; -6002526.648458123; 0.0; 0.0
event_003; event_014; STA01; HHZ; -6002526.431661367; -6002526.516479492; 0.0; 0.0
event_003; event_014; STA02; HHZ; -6002518.811326265; -6002518.816687584; 0.0; 0.0
event_003; event_014; STA03; HHZ; -6002526.050545096; -6002525.8563860655; 0.0; 0.0
event_003; event_014; STA04; HHZ; -6002526.418910623; -6002526.494395256; 0.0; 0.0
event_003; event_014; STA05; HHZ; -6002542.160639524; -6002541.965736508; 0.0; 0.0
event_003; event_014; STA06; HHZ; -6002526.538185358; -6002526.700979114; 0.0; 0.0
event_003; event_014; STA07; HHZ; -6002543.879182696; -6002544.021902442; 0.0; 0.0
event_003; event_014; STA08; HHZ; -6002526.505875111; -6002526.645017743; 0.0; 0.0
event_003; event_014; STA09; HHZ; -6002526.500948429; -6002526.636484742; 0.0; 0.0
event_003; event_014; STA10; HHZ; -6002526.419890881; -6002526.496093035; 0.0; 0.0
event_003; event_014; STA11; HHZ; -6002526.132420063; -6002525.998193622; 0.0; 0.0
event_003; event_014; STA12; HHZ; -6002526.264996409; -6002526.227815747; 0.0; 0.0
event_003; event_014; STA13; HHZ; -6002526.543786645; -6002526.710680604; 0.0; 0.0
event_003; event_014; STA14; HHZ; -6002526.179186583; -6002526.079193234; 0.0; 0.0
event_003; event_015; STA00; HHZ; -6548210.52751863; -6548210.52839911; 0.0; 0.0
event_003; event_015; STA01; HHZ; -6548210.450765967; -6548210.395463467; 0.0; 0.0
event_003; event_015; STA02; HHZ; -6548196.523837924; -6548196.461419702; 0.0; 0.0
event_003; event_015; STA03; HHZ; -6548210.488656402; -6548210.46108973; 0.0; 0.0
event_003; event_015; STA04; HHZ; -6548210.590866566; -6548210.638117671; 0.0; 0.0
event_003; event_015; STA05; HHZ; -6548224.377279282; -6548224.3495179415; 0.0; 0.0
event_003; event_015; STA06; HHZ; -6548210.525582194; -6548210.5250451565; 0.0; 0.0
event_003; event_015; STA07; HHZ; -6548229.43445003; -6548229.405730724; 0.0; 0.0
event_003; event_015; STA08; HHZ; -6548210.567639828; -6548210.597889066; 0.0; 0.0
event_003; event_015; STA09; HHZ; -6548210.464516044; -6548210.419278622; 0.0; 0.0
event_003; event_015; STA10; HHZ; -6548210.568223; -6548210.598898888; 0.0; 0.0
event_003; event_015; STA11; HHZ; -6548210.598412752; -6548210.651187658; 0.0; 0.0
event_003; event_015; STA12; HHZ; -6548210.4323375225; -6548210.363545299; 0.0; 0.0
event_003; event_015; STA13; HHZ; -6548210.555128336; -6548210.576219201; 0.0; 0.0
event_003; event_015; STA14; HHZ; -6548210.609192491; -6548210.669858217; 0.0; 0.0
event_003; event_016; STA00; HHZ; -7093894.936872959; -7093895.083295584; 0.0; 0.0
event_003; event_016; STA01; HHZ; -7093895.091974378; -7093895.351931095; 0.0; 0.0
event_003; event_016; STA02; HHZ; -7093876.7233611345; -7093876.944414616; 0.0; 0.0
event_003; event_016; STA03; HHZ; -7093894.675979137; -7093894.631427288; 0.0; 0.0
event_003; event_016; STA04; HHZ; -7093894.617971778; -7093894.5309586525; 0.0; 0.0
event_003; event_016; STA05; HHZ; -7093906.344778776; -7093906.30178833; 0.0; 0.0
event_003; event_016; STA06; HHZ; -7093894.955864072; -7093895.1161881685; 0.0; 0.0
event_003; event_016; STA07; HHZ; -7093915.579174757; -7093915.810499191; 0.0; 0.0
event_003; event_016; STA08; HHZ; -7093894.785142541; -7093894.8204984665; 0.0; 0.0
event_003; event_016; STA09; HHZ; -7093895.114562154; -7093895.391053081; 0.0; 0.0
event_003; event_016; STA10; HHZ; -7093894.738605499; -7093894.739896178; 0.0; 0.0
event_003; event_016; STA11; HHZ; -7093894.282312751; -7093893.94959712; 0.0; 0.0
event_003; event_016; STA12; HHZ; -7093895.03138566; -7093895.246991515; 0.0; 0.0
event_003; event_016; STA13; HHZ; -7093894.847805381; -7093894.929030538; 0.0; 0.0
event_003; event_016; STA14; HHZ; -7093894.294082165; -7093893.96998179; 0.0; 0.0
event_003; event_017; STA00; HHZ; -7639578.923430204; -7639578.9059073925; 0.0; 0.0
event_003; event_017; STA01; HHZ; -7639578.859521985; -7639578.795218229; 0.0; 0.0
event_003; event_017; STA02; HHZ; -7639559.949723482; -7639559.842917919; 0.0; 0.0
event_003; event_017; STA03; HHZ; -7639578.856931925; -7639578.7907322645; 0.0; 0.0
event_003; event_017; STA04; HHZ; -7639578.949410081; -7639578.950904489; 0.0; 0.0
event_003; event_017; STA05; HHZ; -7639588.299510241; -7639588.231944561; 0.0; 0.0
event_003; event_017; STA06; HHZ; -7639578.949182987; -7639578.950511336; 0.0; 0.0
event_003; event_017; STA07; HHZ; -7639601.015559435; -7639600.988422632; 0.0; 0.0
event_003; event_017; STA08; HHZ; -7639578.968453407; -7639578.983887553; 0.0; 0.0
event_003; event_017; STA09; HHZ; -7639578.912108779; -7639578.886298656; 0.0; 0.0
event_003; event_017; STA10; HHZ; -7639578.905648947; -7639578.875110149; 0.0; 0.0
event_003; event_017; STA11; HHZ; -7639578.941396713; -7639578.937025309; 0.0; 0.0
event_003; event_017; STA12; HHZ; -7639578.817024231; -7639578.721612096; 0.0; 0.0
event_003; event_017; STA13; HHZ; -7639578.98414886; -7639579.011072159; 0.0; 0.0
event_003; event_017; STA14; HHZ; -7639578.969064593; -7639578.984946132; 0.0; 0.0
event_003; event_018; STA00; HHZ; -8185263.078984499; -8185263.021222234; 0.0; 0.0
event_003; event_018; STA01; HHZ; -8185263.403190136; -8185263.5827463865; 0.0; 0.0
event_003; event_018; STA02; HHZ; -8185248.211102605; -8185248.469548702; 0.0; 0.0
event_003; event_018; STA03; HHZ; -8185263.528059483; -8185263.799019933; 0.0; 0.0
event_003; event_018; STA04; HHZ; -8185262.86763382; -8185262.655162811; 0.0; 0.0
event_003; event_018; STA05; HHZ; -8185270.751744151; -8185271.02377522; 0.0; 0.0
event_003; event_018; STA06; HHZ; -8185263.021085858; -8185262.92094183; 0.0; 0.0
event_003; event_018; STA07; HHZ; -8185286.894733906; -8185286.933258295; 0.0; 0.0
event_003; event_018; STA08; HHZ; -8185262.863424063; -8185262.647871375; 0.0; 0.0
event_003; event_018; STA09; HHZ; -8185263.274396658; -8185263.359675884; 0.0; 0.0
event_003; event_018; STA10; HHZ; -8185263.04238534; -8185262.957832336; 0.0; 0.0
event_003; event_018; STA11; HHZ; -8185263.065252066; -8185262.997437596; 0.0; 0.0
event_003; event_018; STA12; HHZ; -8185263.563174844; -8185263.859839916; 0.0; 0.0
event_003; event_018; STA13; HHZ; -8185262.866440892; -8185262.653096795; 0.0; 0.0
event_003; event_018; STA14; HHZ; -8185262.964482427; -8185262.822904587; 0.0; 0.0
event_003; event_019; STA00; HHZ; -8730947.479287982; -8730947.560442686; 0.0; 0.0
event_003; event_019; STA01; HHZ; -8730947.400656223; -8730947.42425239; 0.0; 0.0
event_003; event_019; STA02; HHZ; -8730938.19931364; -8730938.190987706; 0.0; 0.0
event_003; event_019; STA03; HHZ; -8730947.243964314; -8730947.152862072; 0.0; 0.0
event_003; event_019; STA04; HHZ; -8730947.475197315; -8730947.553357482; 0.0; 0.0
event_003; event_019; STA05; HHZ; -8730952.244309187; -8730952.15345931; 0.0; 0.0
event_003; event_019; STA06; HHZ; -8730947.482607245; -8730947.566191554; 0.0; 0.0
event_003; event_019; STA07; HHZ; -8730972.715623736; -8730972.777144551; 0.0; 0.0
event_003; event_019; STA08; HHZ; -8730947.492852807; -8730947.583936691; 0.0; 0.0
event_003; event_019; STA09; HHZ; -8730947.425246477; -8730947.466842532; 0.0; 0.0
event_003; event_019; STA10; HHZ; -8730947.472011566; -8730947.54783976; 0.0; 0.0
event_003; event_019; STA11; HHZ; -8730947.348710537; -8730947.334282279; 0.0; 0.0
event_003; event_019; STA12; HHZ; -8730947.314997792; -8730947.2758919; 0.0; 0.0
event_003; event_019; STA13; HHZ; -8730947.494756341; -8730947.587233782; 0.0; 0.0
event_003; event_019; STA14; HHZ; -8730947.36650443; -8730947.365101337; 0.0; 0.0
event_004; event_005; STA00; HHZ; -545684.4287549257; -545684.5884982347; 0.0; 0.0
event_004; event_005; STA01; HHZ; -545684.3649871349; -545684.4780523777; 0.0; 0.0
event_004; event_005; STA02; HHZ; -545677.8693482876; -545677.9163732529; 0.0; 0.0
event_004; event_005; STA03; HHZ; -545684.0281685591; -545683.8946826458; 0.0; 0.0
event_004; event_005; STA04; HHZ; -545684.3005788326; -545684.3664972782; 0.0; 0.0
event_004; event_005; STA05; HHZ; -545682.3622835875; -545682.2293701172; 0.0; 0.0
event_004; event_005; STA06; HHZ; -545684.433568716; -545684.5968357325; 0.0; 0.0
event_004; event_005; STA07; HHZ; -545686.0065838099; -545686.1655083895; 0.0; 0.0
event_004; event_005; STA08; HHZ; -545684.3863447905; -545684.5150438547; 0.0; 0.0
event_004; event_005; STA09; HHZ; -545684.4045842886; -545684.5466345549; 0.0; 0.0
event_004; event_005; STA10; HHZ; -545684.3336600065; -545684.4237939119; 0.0; 0.0
event_004; event_005; STA11; HHZ; -545684.0506637096; -545683.933644414; 0.0; 0.0
event_004; event_005; STA12; HHZ; -545684.220202446; -545684.2272853851; 0.0; 0.0
event_004; event_005; STA13; HHZ; -545684.4094035625; -545684.5549817085; 0.0; 0.0
event_004; event_005; STA14; HHZ; -545684.0746387243; -545683.9751688242; 0.0; 0.0
event_004; event_006; STA00; HHZ; -1091368.7223473787; -1091368.942895174; 0.0; 0.0
event_004; event_006; STA01; HHZ; -1091368.9045020342; -1091369.258387208; 0.0; 0.0
event_004; event_006; STA02; HHZ; -1091356.7529617548; -1091357.0813531876; 0.0; 0.0
event_004; event_006; STA03; HHZ; -1091368.458872676; -1091368.4865570068; 0.0; 0.0
event_004; event_006; STA04; HHZ; -1091368.3223843575; -1091368.2501593828; 0.0; 0.0
event_004; event_006; STA05; HHZ; -1091365.1297451258; -1091365.1605081558; 0.0; 0.0
event_004; event_006; STA06; HHZ; -1091368.6898299456; -1091368.8865751028; 0.0; 0.0
event_004; event_006; STA07; HHZ; -1091371.9942088127; -1091372.2981802225; 0.0; 0.0
event_004; event_006; STA08; HHZ; -1091368.4784249067; -1091368.5204213858; 0.0; 0.0
event_004; event_006; STA09; HHZ; -1091368.8665126562; -1091369.1925894022; 0.0; 0.0
event_004; event_006; STA10; HHZ; -1091368.530871749; -1091368.6112595797; 0.0; 0.0
event_004; event_006; STA11; HHZ; -1091368.0223248005; -1091367.7304561138; 0.0; 0.0
event_004; event_006; STA12; HHZ; -1091368.8337637186; -1091369.1358684301; 0.0; 0.0
event_004; event_006; STA13; HHZ; -1091368.515956521; -1091368.5854260921; 0.0; 0.0
event_004; event_006; STA14; HHZ; -1091367.9772456884; -1091367.652379036; 0.0; 0.0
event_004; event_007; STA00; HHZ; -1637053.1480813026; -1637053.5261609554; 0.0; 0.0
event_004; event_007; STA01; HHZ; -1637053.0407708883; -1637053.340299487; 0.0; 0.0
event_004; event_007; STA02; HHZ; -1637038.187275529; -1637038.3929787874; 0.0; 0.0
event_004; event_007; STA03; HHZ; -1637052.2789111137; -1637052.020758152; 0.0; 0.0
event_004; event_007; STA04; HHZ; -1637052.9287797213; -1637053.1463308334; 0.0; 0.0
event_004; event_007; STA05; HHZ; -1637047.28338027; -1637047.0284987688; 0.0; 0.0
event_004; event_007; STA06; HHZ; -1637053.140482068; -1637053.5129992962; 0.0; 0.0
event_004; event_007; STA07; HHZ; -1637057.8756029606; -1637058.2468600273; 0.0; 0.0
event_004; event_007; STA08; HHZ; -1637053.0565462112; -1637053.3676223755; 0.0; 0.0
event_004; event_007; STA09; HHZ; -1637053.0810710192; -1637053.410099268; 0.0; 0.0
event_004; event_007; STA10; HHZ; -1637053.0214543343; -1637053.3068432808; 0.0; 0.0
event_004; event_007; STA11; HHZ; -1637052.3318237066; -1637052.1124030352; 0.0; 0.0
event_004; event_007; STA12; HHZ; -1637052.7678347826; -1637052.8675740957; 0.0; 0.0
event_004; event_007; STA13; HHZ; -1637053.0798965693; -1637053.4080650806; 0.0; 0.0
event_004; event_007; STA14; HHZ; -1637052.358383894; -1637052.1584050655; 0.0; 0.0
event_004; event_008; STA00; HHZ; -2182736.8119277954; -2182736.789837837; 0.0; 0.0
event_004; event_008; STA01; HHZ; -2182737.0236890316; -2182737.156608343; 0.0; 0.0
event_004; event_008; STA02; HHZ; -2182723.9452148676; -2182724.116684556; 0.0; 0.0
event_004; event_008; STA03; HHZ; -2182737.014121413; -2182737.140037179; 0.0; 0.0
event_004; event_008; STA04; HHZ; -2182736.658590555; -2182736.524257779; 0.0; 0.0
event_004; event_008; STA05; HHZ; -2182730.3481589556; -2182730.4745904207; 0.0; 0.0
event_004; event_008; STA06; HHZ; -2182736.787592292; -2182736.7476887703; 0.0; 0.0
event_004; event_008; STA07; HHZ; -2182743.2244597673; -2182743.2731853724; 0.0; 0.0
event_004; event_008; STA08; HHZ; -2182736.679873824; -2182736.561120391; 0.0; 0.0
event_004; event_008; STA09; HHZ; -2182736.9446952343; -2182737.019791007; 0.0; 0.0
event_004; event_008; STA10; HHZ; -2182736.7459822893; -2182736.6756204367; 0.0; 0.0
event_004; event_008; STA11; HHZ; -2182736.757075906; -2182736.6948344707; 0.0; 0.0
event_004; event_008; STA12; HHZ; -2182737.084531069; -2182737.2619867325; 0.0; 0.0
event_004; event_008; STA13; HHZ; -2182736.699766755; -2182736.595574975; 0.0; 0.0
event_004; event_008; STA14; HHZ; -2182736.7071501017; -2182736.608362913; 0.0; 0.0
event_004; event_009; STA00; HHZ; -2728421.396675825; -2728421.648516178; 0.0; 0.0
event_004; event_009; STA01; HHZ; -2728421.475950241; -2728421.7858196497; 0.0; 0.0
event_004; event_009; STA02; HHZ; -2728413.3926438093; -2728413.6462677717; 0.0; 0.0
event_004; event_009; STA03; HHZ; -2728420.936802268; -2728420.8520151377; 0.0; 0.0
event_004; event_009; STA04; HHZ; -2728421.066788316; -2728421.07715106; 0.0; 0.0
event_004; event_009; STA05; HHZ; -2728412.607062936; -2728412.5249067545; 0.0; 0.0
event_004; event_009; STA06; HHZ; -2728421.3862861395; -2728421.6305211782; 0.0; 0.0
event_004; event_009; STA07; HHZ; -2728429.3669651747; -2728429.6741099358; 0.0; 0.0
event_004; event_009; STA08; HHZ; -2728421.223848343; -2728421.3491790295; 0.0; 0.0
event_004; event_009; STA09; HHZ; -2728421.481902957; -2728421.796129465; 0.0; 0.0
event_004; event_009; STA10; HHZ; -2728421.2105482817; -2728421.326143503; 0.0; 0.0
event_004; event_009; STA11; HHZ; -2728420.6651753187; -2728420.3815573454; 0.0; 0.0
event_004; event_009; STA12; HHZ; -2728421.337644458; -2728421.5462739468; 0.0; 0.0
event_004; event_009; STA13; HHZ; -2728421.26548779; -2728421.4212983847; 0.0; 0.0
event_004; event_009; STA14; HHZ; -2728420.660065174; -2728420.3727065325; 0.0; 0.0
event_004; event_010; STA00; HHZ; -3274105.3046575785; -3274105.3350354433; 0.0; 0.0
event_004; event_010; STA01; HHZ; -3274105.4418902397; -3274105.572722435; 0.0; 0.0
event_004; event_010; STA02; HHZ; -3274103.94248116; -3274104.082880497; 0.0; 0.0
event_004; event_010; STA03; HHZ; -3274105.3397949934; -3274105.3958934546; 0.0; 0.0
event_004; event_010; STA04; HHZ; -3274105.1462333202; -3274105.0606446266; 0.0; 0.0
event_004; event_010; STA05; HHZ; -3274132.0073515177; -3274132.0641013384; 0.0; 0.0
event_004; event_010; STA06; HHZ; -3274105.2906165123; -3274105.3107162714; 0.0; 0.0
event_004; event_010; STA07; HHZ; -3274114.8498858213; -3274114.932633877; 0.0; 0.0
event_004; event_010; STA08; HHZ; -3274105.196181178; -3274105.147154212; 0.0; 0.0
event_004; event_010; STA09; HHZ; -3274105.399392247; -3274105.4991157055; 0.0; 0.0
event_004; event_010; STA10; HHZ; -3274105.2161295414; -3274105.181704998; 0.0; 0.0
event_004; event_010; STA11; HHZ; -3274105.1417011023; -3274105.0527949333; 0.0; 0.0
event_004; event_010; STA12; HHZ; -3274105.449812174; -3274105.586443186; 0.0; 0.0
event_004; event_010; STA13; HHZ; -3274105.2176954746; -3274105.1844171286; 0.0; 0.0
event_004; event_010; STA14; HHZ; -3274105.1127415895; -3274105.0026369095; 0.0; 0.0
event_004; event_011; STA00; HHZ; -3819789.5319906473; -3819789.57467103; 0.0; 0.0
event_004; event_011; STA01; HHZ; -3819789.4462947845; -3819789.4262458086; 0.0; 0.0
event_004; event_011; STA02; HHZ; -3819793.0812032223; -3819793.077783346; 0.0; 0.0
event_004; event_011; STA03; HHZ; -3819789.470126748; -3819789.4675227404; 0.0; 0.0
event_004; event_011; STA04; HHZ; -3819789.5950574875; -3819789.6839028597; 0.0; 0.0
event_004; event_011; STA05; HHZ; -3819813.915687442; -3819813.913900614; 0.0; 0.0
event_004; event_011; STA06; HHZ; -3819789.500035405; -3819789.519324541; 0.0; 0.0
event_004; event_011; STA07; HHZ; -3819800.5213531256; -3819800.517720461; 0.0; 0.0
event_004; event_011; STA08; HHZ; -3819789.5492156744; -3819789.6045047045; 0.0; 0.0
event_004; event_011; STA09; HHZ; -3819789.4280080795; -3819789.3945732117; 0.0; 0.0
event_004; event_011; STA10; HHZ; -3819789.6106467247; -3819789.710903406; 0.0; 0.0
event_004; event_011; STA11; HHZ; -3819789.566159606; -3819789.6338516474; 0.0; 0.0
event_004; event_011; STA12; HHZ; -3819789.4397548437; -3819789.414918661; 0.0; 0.0
event_004; event_011; STA13; HHZ; -3819789.5130513906; -3819789.5418680906; 0.0; 0.0
event_004; event_011; STA14; HHZ; -3819789.5650572777; -3819789.6319423914; 0.0; 0.0
event_004; event_012; STA00; HHZ; -4365473.634192824; -4365473.597579837; 0.0; 0.0
event_004; event_012; STA01; HHZ; -4365473.597576737; -4365473.534160733; 0.0; 0.0
event_004; event_012; STA02; HHZ; -4365478.822657704; -4365478.772937417; 0.0; 0.0
event_004; event_012; STA03; HHZ; -4365473.6998695135; -4365473.711331725; 0.0; 0.0
event_004; event_012; STA04; HHZ; -4365473.712822437; -4365473.733766437; 0.0; 0.0
event_004; event_012; STA05; HHZ; -4365495.9218354225; -4365495.933110118; 0.0; 0.0
event_004; event_012; STA06; HHZ; -4365473.634363651; -4365473.5978758335; 0.0; 0.0
event_004; event_012; STA07; HHZ; -4365486.237977982; -4365486.181019902; 0.0; 0.0
event_004; event_012; STA08; HHZ; -4365473.676035643; -4365473.670051575; 0.0; 0.0
event_004; event_012; STA09; HHZ; -4365473.603182077; -4365473.543869138; 0.0; 0.0
event_004; event_012; STA10; HHZ; -4365473.695005417; -4365473.702907324; 0.0; 0.0
event_004; event_012; STA11; HHZ; -4365473.7560174465; -4365473.80858016; 0.0; 0.0
event_004; event_012; STA12; HHZ; -4365473.628655791; -4365473.587989688; 0.0; 0.0
event_004; event_012; STA13; HHZ; -4365473.661085963; -4365473.64415884; 0.0; 0.0
event_004; event_012; STA14; HHZ; -4365473.759056091; -4365473.813843131; 0.0; 0.0
event_004; event_013; STA00; HHZ; -4911158.305210471; -4911158.605677009; 0.0; 0.0
event_004; event_013; STA01; HHZ; -4911158.320679545; -4911158.632469654; 0.0; 0.0
event_004; event_013; STA02; HHZ; -4911160.83571887; -4911161.086953521; 0.0; 0.0
event_004; event_013; STA03; HHZ; -4911157.724823236; -4911157.600446463; 0.0; 0.0
event_004; event_013; STA04; HHZ; -4911158.02983892; -4911158.128733754; 0.0; 0.0
event_004; event_013; STA05; HHZ; -4911177.729400277; -4911177.60837388; 0.0; 0.0
event_004; event_013; STA06; HHZ; -4911158.286990166; -4911158.574119449; 0.0; 0.0
event_004; event_013; STA07; HHZ; -4911172.555677056; -4911172.88538003; 0.0; 0.0
event_004; event_013; STA08; HHZ; -4911158.15819335; -4911158.351043582; 0.0; 0.0
event_004; event_013; STA09; HHZ; -4911158.326413751; -4911158.642401218; 0.0; 0.0
event_004; event_013; STA10; HHZ; -4911158.1600289345; -4911158.3542227745; 0.0; 0.0
event_004; event_013; STA11; HHZ; -4911157.56204319; -4911157.318511486; 0.0; 0.0
event_004; event_013; STA12; HHZ; -4911158.148023486; -4911158.333429337; 0.0; 0.0
event_004; event_013; STA13; HHZ; -4911158.182469249; -4911158.393089294; 0.0; 0.0
event_004; event_013; STA14; HHZ; -4911157.558365941; -4911157.312142253; 0.0; 0.0
event_004; event_014; STA00; HHZ; -5456842.518015385; -5456842.8201498985; 0.0; 0.0
event_004; event_014; STA01; HHZ; -5456842.371933818; -5456842.5671367645; 0.0; 0.0
event_004; event_014; STA02; HHZ; -5456839.086964011; -5456839.156671524; 0.0; 0.0
